[Epoch 1/160][Iter 1720/1848][lr 0.000047][Loss: obj 8.71 || cls 24.85 || reg 13.38 || size 352 || time: 10.39]
[Epoch 1/160][Iter 1730/1848][lr 0.000048][Loss: obj 7.95 || cls 19.71 || reg 9.78 || size 480 || time: 11.87]
[Epoch 1/160][Iter 1740/1848][lr 0.000049][Loss: obj 7.38 || cls 18.72 || reg 9.30 || size 416 || time: 9.91]
[Epoch 1/160][Iter 1750/1848][lr 0.000050][Loss: obj 10.02 || cls 26.90 || reg 13.99 || size 352 || time: 9.30]
[Epoch 1/160][Iter 1760/1848][lr 0.000051][Loss: obj 7.37 || cls 20.74 || reg 11.57 || size 352 || time: 8.55]
[Epoch 1/160][Iter 1770/1848][lr 0.000053][Loss: obj 7.67 || cls 21.16 || reg 10.36 || size 320 || time: 13.49]
[Epoch 1/160][Iter 1780/1848][lr 0.000054][Loss: obj 8.59 || cls 19.46 || reg 9.02 || size 448 || time: 9.15]
[Epoch 1/160][Iter 1790/1848][lr 0.000055][Loss: obj 9.03 || cls 22.29 || reg 11.15 || size 384 || time: 10.86]
[Epoch 1/160][Iter 1800/1848][lr 0.000056][Loss: obj 8.21 || cls 21.02 || reg 10.63 || size 416 || time: 9.03]
[Epoch 1/160][Iter 1810/1848][lr 0.000058][Loss: obj 9.14 || cls 23.78 || reg 11.71 || size 352 || time: 12.50]
[Epoch 1/160][Iter 1820/1848][lr 0.000059][Loss: obj 10.32 || cls 26.25 || reg 14.23 || size 352 || time: 9.21]
[Epoch 1/160][Iter 1830/1848][lr 0.000060][Loss: obj 9.96 || cls 24.85 || reg 12.05 || size 352 || time: 8.86]
[Epoch 1/160][Iter 1840/1848][lr 0.000061][Loss: obj 7.87 || cls 17.09 || reg 9.07 || size 416 || time: 10.02]
No bbox !!!
No bbox !!!
[Epoch 2/160][Iter 0/1848][lr 0.000063][Loss: obj 8.25 || cls 19.41 || reg 9.12 || size 416 || time: 15.02]
